Apple	1.22329	1.24255	1.2519	1.24645	1.20113	1.25805	1.25491	1.26048	1.20767	1.24889	1.23241	1.21237	1.21852	1.21342	1.19825	1.21108	1.18933	1.19059	1.22676	1.24325	1.21919	1.22203	1.22304	1.21388	1.20835	1.22401	1.19619	1.21189	1.19752	1.21859	1.22657	1.21692	1.21692	1.21771	1.22783	1.21771	1.21872	1.27582	1.29484	1.21686	1.19364	1.22241	1.19531	1.20965	1.2065	1.23675	1.19469	1.21025	1.16623	1.16714	1.1616	1.16425	1.20286	1.19278	1.19784	1.21538	1.19344	1.19693	1.21618	1.22013	1.21967	1.22346	1.2228	1.2438	1.19169	1.2322	1.23737	1.22203	1.22759	1.20525	1.19453	1.19643	1.22319	1.22865	1.18895	1.235	1.1893	1.22544	1.22424	1.21273	1.21997	1.24955	1.23097	1.22029	1.22156	1.22166	1.23731	1.2607	1.21551	1.23704	1.23576	1.16345	1.17716	1.21147	1.1898	1.18439	1.22371	1.24785	1.22232	1.27206	1.18899	1.22732	1.19565	1.20572	1.2287	1.21538	1.24356	1.19787	1.25662	1.15785	1.21308	1.21115	1.20259	1.26107	1.18065	1.22527	1.21626	1.18858	1.22402	1.2062	1.16165	1.21208	1.20098	1.21558	1.21893	1.1953	1.23063
Banana	0.114192	0.120424	0.12339	0.124417	0.11344	0.121666	0.123264	0.121995	0.113551	0.123255	0.122047	0.118456	0.121977	0.118484	0.118809	0.119344	0.116276	0.116292	0.119453	0.119497	0.11814	0.118499	0.119709	0.115582	0.117554	0.119356	0.113671	0.117022	0.118918	0.126075	0.125312	0.125909	0.12532	0.125685	0.123505	0.126708	0.124666	0.123458	0.120737	0.125476	0.114166	0.124999	0.117176	0.117005	0.112803	0.124822	0.116765	0.119003	0.110139	0.111624	0.112452	0.11192	0.113921	0.11366	0.114232	0.112951	0.116607	0.111963	0.125529	0.122591	0.112796	0.118961	0.11967	0.121024	0.113342	0.113226	0.116076	0.120847	0.116089	0.117112	0.115423	0.115246	0.124612	0.117689	0.113017	0.119911	0.113355	0.125328	0.124236	0.120364	0.120852	0.123027	0.122938	0.118606	0.123296	0.122132	0.120316	0.121497	0.125666	0.123708	0.123654	0.113193	0.113726	0.118847	0.11567	0.113385	0.116453	0.122259	0.119916	0.12044	0.113625	0.118548	0.114417	0.111869	0.118544	0.125089	0.121464	0.114335	0.120972	0.111959	0.126006	0.125868	0.123864	0.121624	0.113745	0.113062	0.121556	0.116117	0.113997	0.114213	0.110612	0.114505	0.117122	0.125613	0.119345	0.117267	0.119423
Basil	1.318	1.34543	1.33035	1.34786	1.25382	1.37329	1.34722	1.34449	1.37109	1.32809	1.34444	1.32066	1.34775	1.33003	1.29651	1.26066	1.38272	1.28111	1.33723	1.35386	1.32814	1.32289	1.35635	1.28677	1.34076	1.32218	1.32177	1.30854	1.30117	1.36687	1.34188	1.38535	1.3533	1.40449	1.38751	1.40729	1.39389	1.382	1.40601	1.357	1.37049	1.36766	1.33478	1.28957	1.23694	1.34361	1.35465	1.31919	1.24632	1.24646	1.24166	1.24697	1.30796	1.28282	1.31143	1.28609	1.31665	1.25374	1.36511	1.34403	1.31301	1.31591	1.34894	1.34591	1.2229	1.2156	1.21416	1.23993	1.25081	1.30803	1.35122	1.32388	1.34808	1.32487	1.30885	1.34202	1.27051	1.37409	1.34964	1.26086	1.28886	1.3203	1.28642	1.33937	1.38087	1.26955	1.35592	1.35916	1.38564	1.33557	1.34039	1.24857	1.2758	1.34411	1.36558	1.28036	1.32448	1.32124	1.33385	1.37589	1.2536	1.32948	1.27204	1.22014	1.3317	1.36386	1.32897	1.3184	1.36392	1.24352	1.34988	1.33705	1.31813	1.35778	1.27757	1.2804	1.28086	1.27352	1.3187	1.3138	1.23071	1.30895	1.34051	1.35573	1.34675	1.32951	1.31066
Black_Pepper	0.340854	0.365541	0.36619	0.375884	0.351767	0.355846	0.359787	0.35524	0.344777	0.364593	0.364791	0.35545	0.357755	0.356546	0.352874	0.357669	0.346261	0.344486	0.356038	0.354191	0.350212	0.352399	0.352128	0.357006	0.348239	0.350251	0.344643	0.358915	0.350207	0.362896	0.367821	0.363721	0.359909	0.370139	0.362201	0.367521	0.372033	0.361237	0.359443	0.372039	0.342688	0.361042	0.349327	0.357204	0.344415	0.368291	0.344106	0.347158	0.333253	0.333969	0.334035	0.332338	0.340302	0.335461	0.337916	0.338263	0.347815	0.340251	0.366986	0.358717	0.353717	0.352844	0.35282	0.351912	0.347846	0.356888	0.359073	0.357734	0.360077	0.358364	0.343795	0.340823	0.364105	0.349601	0.337734	0.352092	0.341697	0.364115	0.35833	0.367744	0.373355	0.366678	0.360256	0.351764	0.35952	0.367919	0.351256	0.354572	0.368522	0.359533	0.367888	0.33398	0.335765	0.354041	0.34525	0.334234	0.346801	0.354946	0.351588	0.358778	0.349478	0.360572	0.346099	0.343674	0.351367	0.362561	0.35298	0.341692	0.354546	0.332032	0.362967	0.361546	0.360336	0.35471	0.335215	0.358903	0.35736	0.342973	0.340433	0.33868	0.334528	0.34015	0.346661	0.366474	0.35074	0.34422	0.350315
Cheese	0.788902	0.767364	0.77867	0.774884	0.751465	0.770798	0.769444	0.765861	0.775793	0.77334	0.763696	0.767815	0.769873	0.760618	0.756826	0.749909	0.765187	0.752706	0.772062	0.773408	0.762962	0.758829	0.760126	0.749953	0.761553	0.769742	0.76144	0.756971	0.758649	0.761939	0.762864	0.764338	0.76715	0.761443	0.776768	0.763697	0.759508	0.774206	0.776134	0.7614	0.766848	0.76542	0.769793	0.751829	0.739421	0.766712	0.769139	0.771821	0.76773	0.759274	0.75695	0.762607	0.812215	0.787554	0.780017	0.770621	0.758587	0.759214	0.761217	0.770064	0.744205	0.757996	0.759475	0.770304	0.740759	0.74008	0.740271	0.745378	0.74701	0.753707	0.760504	0.757246	0.761939	0.760424	0.764009	0.765426	0.772135	0.776872	0.766081	0.76697	0.77156	0.779818	0.761493	0.760351	0.769563	0.773659	0.763972	0.767651	0.760783	0.765121	0.767936	0.755026	0.779147	0.766233	0.764366	0.790672	0.760083	0.767218	0.762572	0.775537	0.74982	0.76463	0.751899	0.742969	0.762905	0.769373	0.767947	0.763695	0.770265	0.75458	0.767118	0.766424	0.752238	0.767478	0.774614	0.749466	0.754284	0.750435	0.80563	0.775253	0.752943	0.782211	0.765336	0.75993	0.760359	0.75835	0.763862
Chocolate	1.57927	1.66701	1.60363	1.57966	1.54954	1.61078	1.61671	1.59143	1.57782	1.60107	1.69673	1.60316	1.63617	1.5984	1.56109	1.56675	1.60854	1.54538	1.60283	1.59718	1.59132	1.60603	1.5961	1.58191	1.60506	1.57024	1.58113	1.57818	1.56824	1.61492	1.63866	1.61912	1.64663	1.59664	1.65187	1.60871	1.59114	1.66748	1.65196	1.59284	1.56388	1.63733	1.64244	1.57276	1.45808	1.61567	1.58062	1.56119	1.49413	1.48633	1.48626	1.47183	1.55534	1.59367	1.57972	1.52405	1.61271	1.54849	1.63951	1.63973	1.5895	1.616	1.60844	1.57128	1.51725	1.54509	1.54965	1.58302	1.58157	1.57022	1.5612	1.53686	1.67203	1.60827	1.50865	1.59062	1.542	1.65924	1.6471	1.53779	1.56444	1.58961	1.55777	1.60119	1.62609	1.5469	1.58001	1.59361	1.58984	1.63723	1.64091	1.4959	1.52965	1.59291	1.59359	1.5134	1.58307	1.58054	1.59845	1.63941	1.57614	1.60486	1.54764	1.49246	1.60687	1.62594	1.56879	1.56231	1.59309	1.46808	1.62402	1.64322	1.60316	1.59362	1.55437	1.57114	1.54555	1.52477	1.57065	1.5764	1.49092	1.55518	1.59137	1.60968	1.58812	1.55573	1.57253
Cinnamon	0.444539	0.488271	0.468751	0.464426	0.457836	0.457875	0.459488	0.454266	0.453185	0.471402	0.484823	0.464405	0.471644	0.465586	0.458333	0.46477	0.45887	0.454204	0.463269	0.459651	0.458527	0.463557	0.46014	0.4682	0.452841	0.452708	0.45662	0.465509	0.456412	0.463539	0.469313	0.466002	0.465808	0.462693	0.473168	0.463161	0.46359	0.47073	0.465143	0.463797	0.449349	0.468803	0.455246	0.464944	0.452302	0.465888	0.450948	0.450068	0.442052	0.43558	0.437092	0.438295	0.437952	0.450462	0.443041	0.443973	0.463003	0.457984	0.466717	0.472314	0.476499	0.464903	0.462942	0.45779	0.454048	0.474423	0.475116	0.474594	0.476311	0.463476	0.447181	0.44708	0.476339	0.46195	0.442312	0.457489	0.450175	0.473314	0.46365	0.455517	0.460581	0.464249	0.465657	0.46147	0.470344	0.459054	0.456876	0.454918	0.460055	0.46153	0.471146	0.436939	0.447175	0.463856	0.455494	0.44174	0.457465	0.453752	0.457537	0.463838	0.45882	0.472444	0.454243	0.449528	0.462198	0.469383	0.455681	0.446406	0.456265	0.438261	0.468276	0.467812	0.458396	0.454979	0.444441	0.473518	0.46388	0.449821	0.441058	0.441942	0.438863	0.44283	0.452301	0.462584	0.455841	0.449046	0.453033
Cloves	0.508467	0.492985	0.487814	0.486964	0.49174	0.501377	0.493734	0.495409	0.503141	0.48809	0.495616	0.488983	0.48914	0.489423	0.499806	0.480013	0.502264	0.483642	0.492847	0.499455	0.524511	0.507285	0.50957	0.483421	0.510993	0.494287	0.495929	0.512636	0.489013	0.498325	0.491406	0.491391	0.49099	0.493956	0.49442	0.49592	0.491265	0.503255	0.502859	0.492014	0.519174	0.494804	0.508003	0.505783	0.473476	0.487844	0.506844	0.495489	0.489287	0.482093	0.480828	0.483351	0.500581	0.492677	0.502548	0.494262	0.495908	0.483656	0.492227	0.490046	0.480616	0.502957	0.506536	0.491608	0.476911	0.474684	0.473638	0.475049	0.478514	0.525935	0.523171	0.517258	0.501526	0.512039	0.490817	0.497568	0.486242	0.495604	0.492754	0.470127	0.474727	0.484668	0.480861	0.510619	0.494353	0.474311	0.498615	0.499235	0.494443	0.4926	0.490527	0.481814	0.489017	0.487334	0.501739	0.486683	0.509305	0.491545	0.500032	0.500748	0.487864	0.495543	0.485832	0.47841	0.521488	0.490954	0.491033	0.503311	0.501148	0.483896	0.488971	0.488379	0.484157	0.497724	0.489536	0.481848	0.479746	0.482241	0.505793	0.512766	0.485979	0.500238	0.509154	0.496254	0.509159	0.506682	0.490018
Coffee	0.640267	0.633869	0.649355	0.664056	0.62471	0.658076	0.664944	0.659669	0.631207	0.642424	0.641026	0.627395	0.643862	0.62979	0.62501	0.634669	0.637427	0.615254	0.640403	0.64845	0.634236	0.637856	0.648667	0.621768	0.644314	0.646923	0.628991	0.631024	0.620141	0.648359	0.643257	0.657847	0.678434	0.666296	0.662963	0.663086	0.655916	0.673659	0.663926	0.645004	0.628948	0.64753	0.652632	0.624508	0.591795	0.642132	0.638304	0.651464	0.626646	0.624359	0.621788	0.612607	0.646241	0.636002	0.637835	0.615606	0.636268	0.631894	0.674635	0.64183	0.603438	0.631741	0.643686	0.641787	0.60632	0.58879	0.593333	0.621083	0.609791	0.63388	0.636948	0.619138	0.644426	0.630275	0.639799	0.645629	0.645905	0.673553	0.678657	0.681524	0.678548	0.654299	0.634859	0.642631	0.640644	0.67131	0.642169	0.654983	0.65318	0.668359	0.644463	0.625903	0.623932	0.627388	0.635899	0.619875	0.628732	0.655633	0.646695	0.661596	0.623481	0.631212	0.61465	0.60684	0.634604	0.658839	0.652535	0.622748	0.652759	0.611635	0.665957	0.674393	0.663297	0.657002	0.630898	0.605437	0.625503	0.609402	0.646057	0.642208	0.621427	0.629184	0.645992	0.647018	0.648817	0.632776	0.640155
Garlic	2.31572	2.20368	2.35486	2.34908	2.13237	2.32062	2.30633	2.31268	2.32923	2.32245	2.23693	2.24816	2.31842	2.21991	2.2203	2.13001	2.26683	2.19542	2.2943	2.29686	2.26046	2.28053	2.33027	2.11834	2.29248	2.29559	2.24014	2.19814	2.20817	2.25581	2.26099	2.27085	2.29331	2.23696	2.42004	2.26694	2.21276	2.34702	2.35559	2.2259	2.27035	2.26288	2.28645	2.1604	2.07012	2.28257	2.28132	2.29038	2.17805	2.15535	2.15681	2.16189	2.26982	2.23808	2.25499	2.21509	2.21396	2.15719	2.23945	2.27611	2.06755	2.27805	2.3097	2.28349	2.09253	1.98546	1.99285	2.09796	2.04168	2.19102	2.24962	2.22814	2.23666	2.25396	2.25524	2.31368	2.19091	2.39676	2.28504	2.32944	2.34047	2.35508	2.26076	2.29405	2.27763	2.33963	2.30458	2.30875	2.24712	2.28531	2.28716	2.16196	2.2074	2.25634	2.25415	2.22669	2.23647	2.32362	2.31952	2.33417	2.16074	2.21422	2.20536	2.08758	2.25884	2.32312	2.31213	2.23713	2.32663	2.13507	2.29961	2.29407	2.21106	2.3088	2.20904	2.05536	2.17917	2.19293	2.31206	2.24566	2.12592	2.32042	2.28142	2.24284	2.33354	2.26572	2.27843
